mean_slope,mean_precipitation,imperviousness,flooded,distance_to_drainage ,min_elevation,min_slope,max_slope
3.52,21.55,0,0,381.66,10,2.87,4.17
2.14,21.55,0,0,219.82,8,1.72,2.56
1.56,21.55,0,0,241.89,7,1.28,1.81
4.66,21.55,0,0,198.36,10,2.43,5.9
2.62,21.55,0,0,150.73,8,2.36,2.87
7.02,21.55,0,0,112.05,7,5.13,9.17
5.05,21.55,0,0,229.85,13,4.9,5.19
4,21.55,0,0,284.39,15,3.49,4.9
2.95,21.55,0,0,232.41,11,0,5.68
4.85,21.55,0,0,229.85,13,4.17,5.76
4.76,21.55,0,0,78.43,7,1.81,9.86
3.15,21.55,0,0,158,11,1.72,4.48
7.9,21.55,0,0,494.9,11,5.44,10.34
1.27,21.55,0,0,206.54,7,0.81,1.72
1.44,21.55,0,0,180.24,7,1.15,1.72
1.45,21.55,0,0,137.72,7,1.28,1.62
2.53,21.55,0,0,68.73,10,1.81,3.85
5.08,21.55,0,0,89.8,10,2.87,7.3
7.66,21.55,0,0,209.1,13,5.99,9.33
4.9,21.55,0,0,215.24,15,4.9,4.9
6.82,21.55,0,0,134.57,10,5.13,7.99
5.16,21.55,0,0,148.15,8,5.16,5.16
8.2,21.55,0,0,245.28,5,7.8,8.6
5.78,21.55,0,0,258.5,6,5.16,6.97
5.34,21.55,0,0,125.5,2,0.57,8.15
6.23,21.55,0,0,199.86,9,4.9,7.09
3.41,21.55,0,0,129.21,8,2.36,4.93
1.69,21.55,0,0,312.26,10,0.57,2.43
2.78,21.55,0,0,49.31,9,1.15,3.67
3.45,21.55,0,0,285.39,15,0.81,6.09
7.74,21.55,0,0,380.21,8,3.85,11.26
4.12,21.55,0,0,504.3,8,2.07,6.17
4.05,21.55,0,0,471.23,10,2.07,5.85
4.58,21.55,0,0,222.89,11,2.29,7.18
2.69,21.55,0,0,265.83,11,1.28,4.17
7.35,21.55,0,0,234.65,7,6.41,8.11
1.94,21.55,0,0,62.54,6,0.57,3.67
3.47,21.55,0,0,90.76,6,2.56,4.37
3.2,21.55,0,0,95.52,8,2.29,4.05
4.59,21.55,0,0,505.91,15,4.59,4.59
6.69,21.55,0,0,120.87,10,6.41,6.97
3.98,21.55,0,0,107.57,9,2.07,7
4.18,21.55,0,0,267.44,7,3.09,5.41
4.12,21.55,0,0,175.89,10,3.09,5.16
5.33,21.55,0,0,172.99,9,1.81,8.97
5.49,21.55,0,0,155.9,9,5.13,5.85
7.51,21.55,0,0,516.75,6,7.48,7.54
4.41,21.55,0,0,494.46,9,3.49,6.41
2.9,21.55,0,0,279.38,9,0.81,4.62
5.49,21.55,0,0,92.03,1,0.57,14.44
3.94,21.55,0,0,0,6,3.34,5.19
2.66,21.55,0,0,133.67,8,2.07,3.34
2.1,21.55,0,0,99.91,7,0,3.34
10.22,21.55,0,0,232.29,3,3.44,18.46
4.34,21.55,0,0,353.45,5,1.28,7.8
4.21,21.55,0,0,270.05,3,1.28,9.86
4.7,21.55,0,0,177.98,6,1.72,6.17
7.48,21.55,0,0,496.85,15,7.48,7.48
3.88,21.55,5,0,291.27,10,1.81,5.13
3.42,21.55,0,0,93.4,9,2.36,4.05
3.88,21.55,0,0,2.12,8,1.28,6.97
2.23,21.55,0,0,0,6,1.28,2.92
2.35,21.55,0,0,0,6,1.28,3.34
6.33,21.55,0,0,606.92,13,5.73,6.93
5.66,21.55,0,0,68.8,1,4.73,6.41
7.26,21.98,0,0,241.78,9,3.09,10.57
2.89,21.98,0,0,459.29,8,2.07,3.49
5.48,21.98,0,0,422.63,9,3.85,7.34
2.69,21.98,0,0,525.02,11,1.28,4.05
3.89,21.98,0,0,304.22,11,2.56,4.73
2.66,21.98,0,0,201.96,10,2.07,3.34
2.68,21.98,0,0,251.13,10,1.81,4.17
2.93,21.98,0,0,249.25,8,1.81,3.63
2.13,21.98,0,0,253,10,1.28,3.85
2.35,21.98,0,0,563.64,13,0.57,4.13
3.39,21.55,0,0,298.63,9,1.62,5.44
2.32,21.55,0,0,254.27,12,2.07,2.56
2.9,21.55,0,0,263.93,11,1.62,4.13
2.72,21.55,0,0,305.3,9,2.07,3.09
11.01,21.55,0,0,242.1,5,10.21,11.82
1.15,21.55,0,0,162.1,8,0,2.29
6.37,21.55,0,0,347.05,10,5.76,7.71
4.56,21.55,0,0,254.07,5,1.28,8.35
2.43,21.98,0,0,380.76,9,2.43,2.43
4.43,21.98,0,0,359.07,8,2.43,5.99
2.93,21.98,0,0,333.69,10,1.62,3.44
0.75,21.98,0,0,392.24,10,0,1.81
3.01,21.55,0,0,407.86,12,1.62,4.13
5.19,21.55,0,0,12.83,2,1.28,8.62
4.54,21.55,0,0,122.75,2,2.87,5.9
5.57,21.55,0,0,327.78,10,4.05,8.03
3.49,21.55,0,0,343.07,10,0,5.99
2.95,21.55,0,0,120.33,9,0.81,4.93
6.05,21.55,0,0,149.25,7,4.37,9.07
2.45,21.55,0,0,360.54,11,0.81,4.86
3.37,21.55,0,0,152.11,9,0.81,5.73
2.5,21.55,0,0,361.33,9,1.28,3.67
3.34,21.98,0,0,437.12,10,1.28,5.65
3.88,21.77,0,0,391.72,9,2.43,5.76
2.61,21.98,0,0,373.08,9,1.28,4.9
2.87,21.98,0,0,81.67,7,2.87,2.87
4.36,21.98,0,0,208.55,7,0.57,6.97
4.77,21.98,0,0,107.18,10,1.28,6.69
3.22,21.98,0,0,218.73,8,0,7.09
4.8,21.98,0,0,75.19,11,1.81,6.49
1.91,21.77,0,0,183.48,11,0.81,3.09
7.41,21.55,0,0,20.54,3,5.29,9.54
4.19,21.55,0,0,96.89,8,1.72,5.29
3.57,21.55,0,0,201.24,10,0.57,6.2
4.63,21.55,0,0,339,9,1.81,7.69
2.43,21.55,0,0,113.67,8,0.57,4.62
2.12,21.55,0,0,189.36,9,1.15,3.49
4.49,21.55,0,0,76.81,8,4.37,4.62
3.47,21.98,4,0,154.36,8,1.15,6.9
1.48,21.98,0,0,348.39,12,1.28,1.81
4.14,21.98,0,0,252.9,6,1.28,5.73
3.25,21.98,0,0,267.23,10,2.07,4.05
3.78,21.98,0,0,172.62,8,3.09,4.62
3.49,21.98,0,0,298.36,9,2.92,4.05
3.61,21.98,0,0,218.07,9,1.81,5.41
5.56,21.98,0,0,223.77,9,4.93,6.09
3.08,21.98,0,0,117.69,12,2.92,3.24
4.31,21.77,0,0,90.47,7,1.62,6.88
3.88,21.55,0,0,69.81,10,2.36,5.16
3.86,21.55,0,0,131.57,12,2.56,5.16
4.24,21.55,0,0,87.91,8,1.81,6.9
5.53,21.55,0,0,289.78,11,2.87,7.45
2.94,21.55,0,0,307.59,12,1.81,3.85
3.97,21.55,1,0,231.19,13,2.29,4.86
1.45,21.55,2,0,460.27,13,1.28,1.62
2.22,21.55,0,0,256.17,10,1.15,3.09
1.98,21.55,0,0,261.29,9,1.15,2.87
2.79,21.55,0,0,140.59,10,1.15,5.13
3.1,21.55,0,0,98.28,7,2.36,3.85
6.01,21.55,0,0,50.73,9,1.81,9.9
3.95,21.55,0,0,86.83,6,1.81,6.93
4.22,21.55,0,0,149.14,9,1.28,6.41
4.24,21.55,0,0,0,7,1.28,6.17
4.38,21.55,0,0,107.94,4,2.07,6.54
6.54,21.55,0,0,176.95,11,5.13,8.6
3.47,21.55,0,0,358.87,13,2.43,5.44
2.85,21.55,0,0,241.36,11,2.36,3.34
3.43,21.55,0,0,52.31,11,0.81,9.07
1.92,21.55,0,0,163.48,11,1.28,2.56
3.58,21.55,0,0,79.24,9,0.81,5.29
2.39,21.55,0,0,57.26,10,1.28,4.05
2.61,21.55,0,0,61.77,10,2.29,2.92
3.35,21.55,0,0,56.45,10,1.62,4.9
2.69,21.55,0,0,59.04,9,0.57,4.62
3.91,21.55,0,0,58.54,8,3.34,4.62
3.49,21.55,0,0,39.18,9,1.28,4.62
2.94,21.55,0,0,71.93,8,1.62,4.17
4.7,21.55,0,0,116.38,7,1.15,8.05
5.2,21.55,0,0,52.42,5,1.81,11.61
5.21,21.55,0,0,165.27,8,2.56,6.9
6.67,21.55,0,0,124.44,7,3.85,10.82
4.06,21.55,0,0,119.41,6,1.28,8.52
3.07,21.55,0,0,169.25,8,1.62,5.16
1.83,21.55,0,0,213.63,9,1.28,2.92
3.31,21.55,2,0,327.77,11,2.07,4.13
3.07,21.55,0,0,272.44,10,1.72,4.62
4,21.55,0,0,136.81,7,2.36,5.85
4.84,21.55,0,0,279.29,8,3.49,6.41
3.61,21.98,0,0,480.85,11,1.62,5.99
3.22,21.98,0,0,425.98,8,2.36,4.13
3.91,21.98,0,0,535.3,10,1.72,6.54
5.07,21.98,0,0,607.83,9,2.43,9.9
2.65,21.98,0,0,204.65,9,1.28,5.29
2.08,21.98,0,0,137.59,10,1.28,2.87
1.37,21.98,0,0,147.42,10,0.57,3.44
3.12,21.98,0,0,327.38,8,1.28,4.73
2.62,21.98,0,0,330.5,10,1.72,3.67
2.78,21.98,0,0,230.81,12,1.28,4.17
3.89,21.98,0,0,361.85,11,2.29,4.73
3.1,21.98,0,0,288.07,10,2.29,4.37
3.87,21.98,0,0,180.13,8,2.29,5.85
5.52,21.98,0,0,180.97,9,2.87,8.77
3.93,21.98,0,0,236.31,11,1.15,6.17
3.29,21.98,0,0,269.26,13,3.24,3.34
3.67,21.98,0,0,239.72,12,1.81,5.73
3.43,21.98,0,0,12.86,7,1.28,5.9
3.93,21.98,0,0,131.7,6,1.28,5.73
4.06,21.98,0,0,379.78,10,3.09,4.9
2.64,21.98,0,0,400.56,12,1.28,4.05
4.62,21.98,0,0,202.11,7,1.62,8.52
3.57,21.77,0,0,135.1,11,2.43,5.29
3.58,21.98,0,0,216.77,15,3.49,3.67
2.18,21.98,0,0,189.72,13,1.28,3.09
3.5,21.98,0,0,238.5,13,1.81,5.19
2.94,21.98,0,0,402.32,12,0.81,4.17
3.45,21.98,0,0,451.13,14,2.56,4.37
1.95,21.98,0,0,443.15,11,0,3.63
5.04,21.98,0,0,295.3,13,3.67,6.41
1.17,21.98,0,0,442.87,14,0.57,2.36
5.26,21.98,0,0,234.41,10,3.49,6.41
6.59,21.98,0,0,553.34,11,4.59,8.11
4.37,21.98,0,0,342.23,10,1.72,7
1.9,21.98,0,0,347.13,9,1.15,3.09
3.68,21.98,0,0,439.45,13,1.28,6.93
4.04,21.98,0,0,306.36,11,1.81,5.68
3.07,21.98,0,0,41.98,10,1.15,5.76
4.17,21.98,0,0,52.53,8,2.87,5.76
5.24,21.98,0,0,117.74,11,4.73,5.76
3.45,21.98,0,0,81.47,10,1.28,5.44
2.76,21.98,0,0,110.18,9,2.43,3.09
6.95,21.55,0,0,461.28,5,2.87,11.82
4.92,21.55,0,0,566.21,11,3.63,6.2
2,21.55,4,0,723.95,12,0.81,4.05
2.58,21.55,0,0,661.29,13,2.43,2.87
2.74,21.55,0,0,486.74,11,1.15,4.17
4.63,21.55,0,0,101.68,9,1.81,7.48
2.47,21.55,0,0,453.37,11,0.57,4.62
1.15,21.55,0,0,457.84,12,1.15,1.15
4.97,21.55,0,0,123.84,5,3.34,8.35
1.57,21.55,0,0,338.89,13,0.57,2.87
3.65,21.55,0,0,270.61,12,1.81,6.09
4.92,21.55,0,0,41.93,6,0.57,7.99
5.53,21.55,0,0,177.17,5,3.67,8.52
4.53,21.55,0,0,66.93,7,0.57,7.48
4.17,21.55,0,0,214.45,12,3.44,5.44
4.58,21.55,0,0,113.05,10,1.28,9.19
3,21.55,0,0,43.14,9,1.28,4.73
8.41,17.17,0,0,310.74,53,3.24,17.47
3.91,18.26,0,0,237.71,47,0.81,9.33
11.19,18.26,0,0,313.78,44,2.36,18.38
6.57,18.26,0,0,331.97,44,2.36,10.32
7.04,18.26,0,0,339.23,44,2.36,10.89
8.77,18.26,0,0,424.33,47,8.47,9.07
10.51,18.26,0,0,283.33,47,2.43,18.91
5.8,18.26,0,0,211.45,43,3.34,10.95
4.84,18.26,0,0,11.53,35,3.09,6.9
5.76,18.26,0,0,179.36,42,5.19,6.33
10.95,17.17,0,0,402.09,60,8.35,13.53
5.42,18.09,0,0,320.89,45,3.44,9.26
13.27,16.52,0,0,106.37,47,4.93,21.7
12.54,18.09,0,0,641.98,44,6.2,19.23
11.67,18.09,0,0,792.65,57,4.62,16.32
7.33,18.09,0,0,737.87,74,3.67,13.38
7.95,18.09,0,0,703.11,44,2.56,10.66
13.66,16.52,0,0,213.98,19,7.8,21.49
9.21,17.3,0,0,0,32,1.62,19.06
7.38,18.09,0,0,495.18,51,4.17,11.69
10.96,16.52,0,0,257.95,26,6.2,14.06
12.67,18.09,0,0,42.13,35,10.26,14.62
8.38,16.52,0,0,307.81,29,4.48,11.07
7.54,16.52,0,0,335.61,21,4.48,9.33
10.6,16.52,0,0,416.4,30,3.67,18.49
11.08,18.09,0,0,228.84,26,8.47,13
5.28,18.09,0,0,730.62,39,2.92,8.03
6.84,16.52,0,0,0,18,2.07,14.19
4.01,16.52,0,0,7.08,37,0.57,10.26
6.42,16.52,0,0,238.74,35,3.85,9.81
6.8,16.52,0,0,110.85,38,2.07,11.29
4.37,16.52,0,0,217.19,34,1.62,9.24
12.49,16.52,0,0,244.72,38,1.72,22.06
10.44,16.52,0,0,428.37,27,7.09,17.2
6.44,16.52,4,0,113.34,31,3.67,9.76
4.38,16.52,0,0,256.2,27,1.62,8.52
12.58,17.39,0,0,459.52,32,7.54,17.86
9.02,17.39,0,0,496.13,38,4.59,15.97
6.58,18.26,0,0,162.69,40,2.07,11.82
9.37,18.26,0,0,63.37,36,3.44,16.19
8.21,18.26,0,0,245.41,41,3.44,11.82
11.27,18.26,3,0,306.78,35,3.63,20.65
9.4,18.26,4,0,219.59,29,5.29,12.57
9.18,18.26,6,0,207.93,33,8.35,10.01
5.61,18.26,0,0,38.04,24,2.29,9.49
6.66,18.26,0,0,127.28,33,4.48,8.97
12.12,18.26,0,0,157.38,28,3.49,21.24
7.14,18.26,0,0,179.24,35,4.48,13.38
6.24,18.26,9,0,180.5,31,2.07,10.01
7.61,18.26,0,0,315.97,32,2.43,12.05
18.07,18.26,0,0,269.84,31,11.13,23.39
10.56,18.26,4,0,459.57,35,6.93,12.73
9.55,18.26,0,0,427.42,32,7.45,12.59
6.79,18.26,0,0,69.88,59,4.48,8.35
6.45,18.26,0,0,44.48,28,4.37,7.8
1.98,18.26,4,0,270.67,31,0.57,3.63
5.79,18.26,2,0,355.76,34,5.73,5.85
4.21,18.26,0,0,103.71,29,2.92,6.41
8.78,18.26,0,0,157.04,27,6.2,10.34
3.56,18.26,0,0,79.88,27,2.92,5.16
14.82,18.26,0,0,403.89,36,11.54,17.66
8.14,18.26,2,0,174.64,30,3.24,15.93
17.02,18.26,0,0,87.91,29,15.08,18.95
14.11,18.26,5,0,63.22,36,9.24,19.5
8.24,18.26,0,0,81.95,31,4.62,16.72
6.92,18.26,0,0,188.36,32,3.63,9.86
3.13,18.26,0,0,160.2,35,1.28,5.19
5.37,16.52,4,0,415.46,23,1.72,8.27
11.09,16.52,0,0,183.77,26,4.93,18.36
10.1,16.52,0,0,323.99,23,4.48,16.19
6.4,16.52,0,0,95.74,30,4.73,7.8
6.91,16.52,0,0,3.82,24,4.62,9.19
14.45,16.52,0,0,186.53,39,3.49,26
11.22,16.52,0,0,309.86,50,4.13,16.67
13.22,16.52,0,0,0,32,5.73,21.14
8.95,16.52,0,0,304.94,40,0.81,15.94
15.1,16.52,0,0,174.23,44,6.09,22.62
7.9,16.52,0,0,169.28,33,6.71,9.8
3.95,16.52,0,0,97.56,38,3.85,4.05
3.38,16.52,0,0,39.62,36,1.28,6.33
9.11,16.52,0,0,108.39,28,3.85,13.81
9.47,16.52,0,0,108.39,30,4.93,11.47
8.43,16.52,0,0,74.75,36,4.93,10.34
9.18,16.52,0,0,6.64,23,3.34,19.9
9.23,16.52,0,0,2.27,29,5.44,15.3
9.31,16.52,0,0,20.36,18,4.9,15.6
12.51,16.52,0,0,21.05,20,6.93,18.46
8.64,16.52,0,0,165.52,36,1.28,19.48
6.35,16.52,0,0,105.89,33,2.87,13.38
8.25,16.52,0,0,129.55,28,2.07,12.63
2.73,16.52,0,0,83.74,37,2.36,3.09
3.45,16.52,0,0,41.14,35,2.36,4.62
5.04,18.26,0,0,153.89,34,4.17,6.33
9.58,17.39,0,0,368.36,29,5.9,11.48
9.9,16.52,0,0,400.55,31,5.44,13.87
10.58,16.52,0,0,399.1,29,8.52,12.09
6.03,18.26,0,0,35,21,1.62,12.09
7.82,18.26,0,0,11.75,24,4.17,10.95
3.82,18.26,0,0,283.13,28,1.28,8.77
3.62,18.26,0,0,163.67,26,1.72,5.73
6.48,18.26,0,0,106.39,27,4.37,8.6
9.71,18.26,0,0,140.08,28,8.6,10.82
2.86,18.26,2,0,14.72,20,1.28,3.85
6.8,18.26,0,0,0,20,1.28,13.88
8.41,18.26,0,0,72.21,30,4.01,13.49
6.26,18.26,0,0,76.17,19,2.92,9.54
9.38,18.26,0,0,80.72,21,9.07,9.54
7.16,18.26,0,0,8.1,18,4.05,10.54
3.62,18.26,0,0,220.69,28,1.15,6.17
3.25,18.26,0,0,117.85,28,0.57,7.18
9.44,16.52,0,0,365.81,31,6.54,15.23
10.8,16.52,0,0,249.8,29,10.14,11.47
3.63,16.52,0,0,167.94,31,2.07,4.62
5.09,16.52,0,0,89.57,27,3.34,6.69
5.53,16.52,0,0,90.71,27,2.43,7.25
5.78,16.52,0,0,457.44,37,2.07,9.73
7.52,16.52,0,0,168.15,38,4.93,10.34
8.68,16.52,0,0,37.6,29,4.17,11.97
7.84,16.52,0,0,84.75,29,4.17,11.26
10.15,16.52,0,0,85.02,29,4.17,14.65
9.22,16.52,0,0,91.07,33,8.05,11.47
11.42,16.52,0,0,141.85,36,11.38,11.47
4.14,16.52,0,0,248.58,36,0.57,6.9
5.3,25.7,1,0,273.06,20,3.63,7.69
3.36,25.7,2,0,401.55,8,2.87,3.85
2.03,21.94,5,0,433.15,7,1.28,3.09
5.84,19.3,6,0,93.73,36,1.72,11.07
4.46,17.01,0,0,666.73,3,1.81,5.9
2.11,17.01,0,0,654.33,3,0.57,4.48
8.34,29.29,0,0,0,892,3.49,13.19
14.28,24.49,0,0,806.7,912,10.32,19.87
19.23,19.85,0,1,77.04,1042,1.81,76.8
8.91,24.49,0,0,658.83,893,6.09,14.19
5.23,28.46,13,0,272.21,7,1.72,6.54
3.6,19.3,6,0,269.23,16,0.81,7.25
3.39,19.3,12,0,149.16,19,2.07,5.73
1.84,17.01,5,0,55.1,8,1.62,2.07
3.03,17.01,11,0,65.22,7,1.62,6.09
4.86,17.01,24,0,202.75,7,0.57,6.33
0.62,17.01,8,0,662.45,11,0,1.28
2.39,20.56,6,0,699.58,8,0.81,3.49
1.43,20.56,9,0,741.65,7,0,2.36
1.55,20.56,10,0,853.86,9,0.57,2.36
3.2,20.56,9,0,1032.36,9,2.92,3.44
5.06,20.56,7,0,860.71,7,4.48,5.65
4.42,20.56,7,0,863.43,5,4.05,4.62
6.29,20.56,12,0,763.42,7,3.85,8.52
7.66,20.56,8,0,315.06,7,4.62,10.14
3.85,20.56,9,0,406.01,5,2.56,4.73
4.6,20.56,0,0,351.91,5,4.59,4.62
2.75,16.09,5,0,118.47,10,1.28,3.63
3.58,20.56,17,0,650.63,8,1.28,8.62
4.62,20.56,4,0,658.97,10,4.62,4.62
1.08,17.01,6,0,234.01,7,0.81,1.28
1.28,17.01,2,0,226,8,1.28,1.28
2.03,17.01,7,0,77.41,5,1.72,2.56
6.51,23.24,0,0,8.93,2,0.81,12.82
3.46,31.39,2,0,0,2,0.57,12.69
5.37,19.3,0,0,336.4,16,4.9,5.85
5.59,19.3,0,0,169.85,16,1.28,9.75
4.09,19.3,0,0,22.78,16,1.81,6.9
7.96,19.3,0,0,105.06,13,3.49,11.03
11.02,19.3,4,0,169.97,9,1.81,18.13
11.02,19.3,0,0,208.08,2,3.34,21.03
7.53,19.3,0,0,241.98,10,5.85,9.19
11.57,19.3,0,0,222.82,5,10.46,13.38
3.85,19.3,0,0,125.94,15,1.28,6.71
6.42,19.3,11,0,72.22,12,1.28,10.54
6.91,19.3,0,0,261.42,14,5.85,7.96
5.71,19.3,0,0,262.76,15,4.37,6.9
13.63,19.3,0,0,190.41,6,10.91,17.41
4.93,19.3,0,0,7.25,23,4.93,4.93
5.67,19.3,3,0,14.83,22,4.05,8.03
11.2,19.3,0,0,217.9,17,7.71,14.19
15.82,20.38,0,0,312.66,19,14.33,16.72
10.62,20.38,0,0,239.66,15,4.62,16.15
3.29,20.38,0,0,236.11,14,2.56,4.01
10.32,20.38,0,0,514.86,22,8.68,12.38
8.07,20.38,0,0,373.78,15,4.13,16.42
2.88,20.38,0,0,100.56,24,1.81,3.49
2.39,20.38,0,0,119.28,25,0.57,4.48
11.14,20.38,0,0,98.55,17,7.71,13.43
16.95,20.38,0,0,555.66,22,16.06,17.84
4.8,19.3,0,0,211.26,9,2.07,8.21
10.09,19.3,0,0,378.14,18,6.41,14.62
5.4,19.3,2,0,327.9,16,4.37,6.09
6.76,19.3,0,0,251.58,24,2.29,14.5
11.06,19.3,0,0,141.04,10,9.24,14.33
5.19,19.3,1,0,55.66,13,2.92,7.48
3.72,19.3,0,0,71.29,15,2.07,4.62
5.06,19.3,8,0,21.88,10,3.67,6.97
5.18,19.3,0,0,101.85,12,4.48,6.33
9.6,19.3,0,0,0,10,7.65,10.82
3.89,19.3,0,0,333.78,22,0.81,7.18
5.42,19.3,2,0,361.65,11,2.07,12.19
8.65,19.3,6,0,98.87,5,6.71,10.89
6.16,19.3,7,0,73.73,14,1.28,13.24
3.47,19.3,4,0,171.53,24,1.81,5.13
12.1,19.3,0,0,52.61,23,9.24,13.81
3.63,19.3,2,0,12.41,20,2.36,4.9
9.27,19.3,0,0,195.8,24,3.24,16.51
7.29,19.3,0,0,279.24,7,6.88,7.8
3.36,19.3,0,0,276.01,4,2.29,4.62
15.17,19.3,0,0,203.62,17,8.9,24.39
7.81,19.3,0,0,99.61,11,5.29,10.34
12.61,20.38,0,0,100.16,17,9.17,17.25
19.33,20.38,0,0,124.35,11,18.72,19.9
12.24,20.38,0,0,156.66,24,7.8,18.67
6.77,20.38,0,0,289.97,18,4.17,9.26
3.15,19.3,0,0,7.85,24,1.81,4.48
4.49,20.38,0,0,114.03,20,3.09,6.88
7.34,20.38,0,0,65.84,16,2.87,17.44
7.79,20.38,0,0,223.4,23,5.73,10.01
3.87,20.38,0,0,165.13,24,1.15,8.52
9.47,20.38,0,0,145.47,28,6.17,11.48
9.94,20.38,0,0,57.18,17,1.72,14.65
5.3,20.38,0,0,130.19,23,2.56,7.48
4.99,20.38,0,0,243.85,23,3.49,6.54
15.67,20.38,0,0,70.9,17,14.92,16.42
5.39,20.38,0,0,114.2,20,1.28,12.09
9.44,20.38,0,0,272.51,21,2.07,13.3
13.76,20.38,0,0,223.31,19,8.6,20
9.06,20.38,0,0,165.94,22,5.76,11.69
5.43,20.38,0,0,311.91,25,0.57,9.8
6.07,20.38,0,0,374.23,23,3.09,11.01
11.07,20.38,0,0,308.29,22,7.8,14.33
8.15,20.38,0,0,220.91,21,4.17,15.27
3.54,20.38,0,0,276.01,26,1.81,4.62
4.68,20.38,0,0,247.36,27,4.17,5.19
14.68,20.38,0,0,217.82,25,9.24,22.06
10.48,20.38,0,0,0,8,7.99,14.68
12.74,20.38,0,0,306.37,19,12.57,12.82
8.59,20.38,0,0,81.02,11,1.72,12.82
3.16,20.38,0,0,104.6,23,2.43,4.48
11.43,20.38,0,0,208.64,24,9.19,14.38
12.38,20.38,0,0,215.11,24,10.95,13.81
6.82,20.38,0,0,243.08,20,3.49,14
8.31,20.38,0,0,307.38,22,5.13,11.26
3.89,19.3,0,0,323.41,21,2.92,4.62
6.31,19.3,0,0,234.48,20,4.37,8.9
12.11,19.3,0,0,326.6,21,9.61,14.62
11.04,19.3,0,0,7.33,25,8.62,12.67
14.54,19.3,0,0,105.01,26,10.34,18.35
14.83,19.3,0,0,105.01,17,10.34,18.92
5.03,19.3,0,0,64.19,23,1.28,9.07
3.66,19.3,0,0,3.53,22,2.36,4.62
5.59,19.3,0,0,6.63,22,2.07,7.71
11.79,19.3,0,0,220.3,16,7.69,16.19
10.19,19.3,0,0,286.84,25,6.41,13.96
4.55,19.3,0,0,231.73,24,1.28,7.48
9.97,19.3,0,0,86.28,12,6.54,13.88
8.5,19.3,0,0,416.27,22,8.03,8.97
4.55,19.3,4,0,189.16,17,1.72,9.61
4.17,19.3,0,0,86.49,13,4.17,4.17
15.76,19.3,2,0,61.33,12,10.88,19.48
10.76,19.3,2,0,215.77,22,2.07,18.1
6,19.3,0,0,298.38,8,3.67,8.15
11.32,19.3,3,0,55.09,12,10.95,11.52
6.23,19.3,4,0,333.53,11,4.01,7.34
5.89,19.3,0,0,309.14,8,2.07,11.48
10.22,19.3,3,0,444,11,4.05,16.72
13.62,19.3,0,0,444,15,8.96,16.72
12.09,19.3,0,0,335.11,15,4.62,16.72
6.19,19.3,4,0,280.56,23,3.63,9.19
6.94,19.3,4,0,237,23,2.56,9.19
3.78,19.3,4,0,237,28,2.56,5.85
7.94,19.3,18,0,166.56,14,2.56,13.1
9.3,19.3,1,0,231.52,20,9.19,9.46
7.94,19.3,4,0,150.49,25,5.76,11.13
7.51,19.3,0,0,205.62,20,7.3,7.71
12.83,19.3,0,0,232.7,13,9.46,14.74
10.02,19.3,7,0,456.63,7,3.85,15.08
7.05,19.3,1,0,296.21,15,0.81,10.71
3.19,19.3,3,0,55.2,24,1.72,6.09
3.84,19.3,0,0,152.79,17,3.63,4.05
8.77,19.3,3,0,406.56,16,8.05,9.49
15,19.3,0,0,442.71,18,4.9,20.46
7.55,19.3,0,0,508.14,22,2.43,11.48
5.01,19.3,0,0,472.15,18,3.34,6.41
10.92,19.3,2,0,509.87,28,8.6,13.07
12.85,19.3,0,0,451.38,28,12.63,13.07
9.25,19.3,0,0,377.24,35,5.65,13.37
9.41,19.3,0,0,300.96,31,5.19,12.59
9.31,19.3,0,0,10.79,21,8.52,10.82
8.87,19.3,0,0,49.11,18,6.9,11.52
12.32,19.3,0,0,206.23,22,6.54,15.74
5.65,20.38,0,0,344.15,31,0.57,11.76
4.89,20.38,0,0,336.68,28,4.13,5.65
16.87,20.38,0,0,359.1,13,13.38,19.77
9.57,20.38,0,0,226.37,23,9.07,10.26
5.81,20.38,0,0,106.77,19,1.15,11.07
10.29,20.38,0,0,306.73,34,1.62,14.62
11.44,20.38,0,0,315.46,23,1.62,17.03
4.59,20.38,0,0,469.82,23,2.87,6.41
5.1,20.38,0,0,155.83,23,4.05,5.76
2.91,20.38,0,0,163.02,24,1.15,5.19
14.63,20.38,0,0,58.13,16,13.87,15.38
13.15,20.38,0,0,103.97,18,5.65,19.48
8.73,20.38,0,0,57.31,14,2.92,15.18
14.51,20.38,0,0,57.31,11,11.31,15.93
10.8,20.38,0,0,22.48,10,7.25,14.33
8.62,20.38,0,0,346.56,14,7.65,10.34
8.35,20.38,0,0,561.51,27,7.25,9.46
2.25,20.38,0,0,675.94,28,0.81,3.49
1.96,20.38,0,0,627.71,29,1.15,2.92
9.75,20.38,0,0,591.65,17,9.75,9.75
9.24,20.38,0,0,161.94,17,9.24,9.24
12.67,20.38,0,0,119.06,29,12.4,12.93
5.52,20.38,2,0,0,25,2.36,9.49
6.76,20.38,0,0,7.75,26,2.36,11.31
5.57,20.38,0,0,66.79,37,4.17,6.54
8.87,20.38,3,0,218.48,13,1.62,19.73
11.31,20.38,0,0,233.8,23,3.09,19.61
4.13,20.38,0,0,389.23,26,3.34,4.9
11.24,20.38,0,0,214.74,14,4.62,17.54
14.65,20.38,0,0,340.94,16,14.65,14.65
6.5,20.38,0,0,214.99,25,3.34,12.52
